weaponName,skinName,caseName,wearName,rarityName,StatTrak,nameID,market_name,market_hash_name,border_color,image,latest,min,avg,max,mean,median,unstable,unstable_reason,first_seen
AUG,Amber Slipstream,Horizon Case,Battle-Scarred,Mil_Spec Grade,0,175999989,AUG | Amber Slipstream (Battle-Scarred),AUG | Amber Slipstream (Battle-Scarred),#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFA957PLddgJW4864q4-ZlvnzNoTZk2pH8Ysijr-QptukjQTlrkFkYjyhco7GcFQ4aFGB-FW4wOnohJTu7c7IwHc3pGB8svAus3Kv,0.11,0.07,0.13,0.53,0.12,0.122,False,False,1533250800000
AUG,Amber Slipstream,Horizon Case,Factory New,Mil_Spec Grade,0,175999906,AUG | Amber Slipstream (Factory New),AUG | Amber Slipstream (Factory New),#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFA957PLddgJW4864q4-ZlvnzNoTdn2xZ_Isk2euUpI2l2gaw-Es5Mmr6cdDDd1BoMw2E81O7xO-71pG4vcjIziFgpGB8siZU0y43,0.41,0.29,0.39,0.44,0.38,0.38,False,False,1533250800000
AUG,Amber Slipstream,Horizon Case,Field-Tested,Mil_Spec Grade,0,175999889,AUG | Amber Slipstream (Field-Tested),AUG | Amber Slipstream (Field-Tested),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFA957PLddgJW4864q4-ZlvnzNoTck29Y_cg_iLvHrd_z3gHsr0M9NzvxIY_BdAFqNFHW_VS_kO7u1pfu6snBnyFlvz5iuyhdMk2ZvQ,0.15,0.13,0.16,0.18,0.16,0.16,False,False,1533250800000
AUG,Amber Slipstream,Horizon Case,Minimal Wear,Mil_Spec Grade,0,175999944,AUG | Amber Slipstream (Minimal Wear),AUG | Amber Slipstream (Minimal Wear),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFA957PLddgJW4864q4-ZlvnzNoTdn2xZ_Isk2euUpI2l2gaw-Es5Mmr6cdDDd1BoMw2E81O7xO-71pG4vcjIziFgpGB8siZU0y43,0.22,0.18,0.24,0.29,0.24,0.24,False,False,1533250800000
AUG,Amber Slipstream,Horizon Case,Well-Worn,Mil_Spec Grade,0,175999961,AUG | Amber Slipstream (Well-Worn),AUG | Amber Slipstream (Well-Worn),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFA957PLddgJW4864q4-ZlvnzNoTck29Y_cg_iLvHrd_z3gHsr0M9NzvxIY_BdAFqNFHW_VS_kO7u1pfu6snBnyFlvz5iuyhdMk2ZvQ,0.15,0.09,0.15,0.18,0.14,0.142,False,False,1533250800000
AUG,Arctic Wolf,Shattered Web Case,Battle-Scarred,Restricted,0,176096812,AUG | Arctic Wolf (Battle-Scarred),AUG | Arctic Wolf (Battle-Scarred),D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJV5NWikYaKmfDLO77QgHIfucZy0uiW8Y2njlfn_hFtMG6nJ9DAclc5MgrXqFG4webs0ZW6upiamGwj5HdFbU-mMw,1.14,0.89,1.1,1.2,1.1,1.102,False,False,1574121600000
AUG,Arctic Wolf,Shattered Web Case,Factory New,Restricted,0,176096460,AUG | Arctic Wolf (Factory New),AUG | Arctic Wolf (Factory New),D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJV5NWikYaKmfDLP7LWnn8fuJAgiLuQ8Y2hjQHiqEVoMj30LNPAelc4ZgnQr1jrw-3o1JLpvJybyGwj5HeowEWz1Q,6.74,5.42,6.53,16.69,6.53,6.4595,False,False,1574121600000
AUG,Arctic Wolf,Shattered Web Case,Field-Tested,Restricted,0,176096414,AUG | Arctic Wolf (Field-Tested),AUG | Arctic Wolf (Field-Tested),D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJV5NWikYaKmfDLPr7Vn35cpsF12OqYoIih2AHt-xFkMW76LNKTdgE3Zg7X_gO4wOzqh5TquJjLnHp9-n512gadD_8,1.69,1.01,1.71,1.97,1.69,1.757,False,False,1574035200000
AUG,Arctic Wolf,Shattered Web Case,Minimal Wear,Restricted,0,176096468,AUG | Arctic Wolf (Minimal Wear),AUG | Arctic Wolf (Minimal Wear),D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJV5NWikYaKmfDLP7LWnn8fuJAgiLuQ8Y2hjQHiqEVoMj30LNPAelc4ZgnQr1jrw-3o1JLpvJybyGwj5HeowEWz1Q,1.06,0.95,2.92,3.64,2.88,3.355,False,False,1574035200000
AUG,Arctic Wolf,Shattered Web Case,Well-Worn,Restricted,0,176097118,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJV5NWikYaKmfDLPr7Vn35cpsF12OqYoIih2AHt-xFkMW76LNKTdgE3Zg7X_gO4wOzqh5TquJjLnHp9-n512gadD_8,2.01,0.96,2.14,2.44,2.13,2.205,False,False,1574121600000
AUG,Aristocrat,Gamma Case,Battle-Scarred,Restricted,0,156113442,AUG | Aristocrat (Battle-Scarred),AUG | Aristocrat (Battle-Scarred),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFABz7PLddgJD_tWlgI-IhfbgDLPUl31IppYo2rqSotz33gzt8xZqYm32Jo6RcFA3ZVmE_Fi3lb-5hJW-up7Mznt9-n51983Uz1k,0.54,0.37,0.54,0.67,0.54,0.543,False,False,1466031600000
AUG,Aristocrat,Gamma Case,Factory New,Restricted,0,156113451,AUG | Aristocrat (Factory New),AUG | Aristocrat (Factory New),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFABz7PLddgJD_tWlgI-IhfbgDLfYkWNFppEh2r3F946n2Ffk-BdtMmvyJNDDe1c3aVHW8gXqk-zqhMTo6smdmnR9-n51p3fUIBA,1.13,0.97,2.02,6.93,2.0,2.153,False,False,1466031600000
AUG,Aristocrat,Gamma Case,Field-Tested,Restricted,0,156113445,AUG | Aristocrat (Field-Tested),AUG | Aristocrat (Field-Tested),#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFABz7PLddgJD_tWlgI-IhfbgDLbUkmJE5Yt02-3CoYrxigTh-RI5MWCgdYGSJlU5ZVzQq1LowOro1JO_vsjLmCZgpGB8sto__-J1,0.58,0.52,0.61,0.69,0.61,0.602,False,False,1466031600000
AUG,Aristocrat,Gamma Case,Minimal Wear,Restricted,0,156113498,AUG | Aristocrat (Minimal Wear),AUG | Aristocrat (Minimal Wear),#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFABz7PLddgJD_tWlgI-IhfbgDLfYkWNFppEh2r3F946n2Ffk-BdtMmvyJNDDe1c3aVHW8gXqk-zqhMTo6smdmnR9-n51p3fUIBA,1.05,0.79,1.04,1.15,1.03,1.03,False,False,1466031600000
AUG,Aristocrat,Gamma Case,Well-Worn,Restricted,0,156113525,AUG | Aristocrat (Well-Worn),AUG | Aristocrat (Well-Worn),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFABz7PLddgJD_tWlgI-IhfbgDLbUkmJE5Yt02-3CoYrxigTh-RI5MWCgdYGSJlU5ZVzQq1LowOro1JO_vsjLmCZgpGB8sto__-J1,0.96,0.69,0.95,1.02,0.95,0.972,False,False,1466031600000
AUG,Bengal Tiger,eSports 2014 Winter Case,Battle-Scarred,Classified,0,15492610,AUG | Bengal Tiger (Battle-Scarred),AUG | Bengal Tiger (Battle-Scarred),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFA957OfBdjhQ09SzlZaS2fSmY7mDxG5UsZQmjuqR997xiwPkrhI-YGGictLGelA2YQqD-1e2w-rxxcjr2NTX04c,3.74,2.45,4.01,6.17,3.97,3.99,True,LOW_SALES_WEEK,1405033200000
AUG,Bengal Tiger,eSports 2014 Winter Case,Factory New,Classified,0,15513248,AUG | Bengal Tiger (Factory New),AUG | Bengal Tiger (Factory New),#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFA957OfBdjhQ09C_k4if2fOmNb6IwzxVu5wh2e3CoNui0QDk-BY4Yjr6IY-RdVM_aQ6B_QS4l7rxxcjrbrM2HEQ,41.27,21.62,36.17,48.23,35.89,35.335,True,LOW_SALES_3PLUS_MONTHS,1405033200000
AUG,Bengal Tiger,eSports 2014 Winter Case,Field-Tested,Classified,0,15492590,AUG | Bengal Tiger (Field-Tested),AUG | Bengal Tiger (Field-Tested),#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFA957OfBdjhQ09GzkImemrmhY-PVxWkDsZcp2urC8N2s3lew_0NoMj-lLNKTcA9oNQnU-wO6wLvnm9bi65rZUCs2,3.94,0.89,3.6,4.94,3.45,3.76,False,False,1405033200000
AUG,Bengal Tiger,eSports 2014 Winter Case,Minimal Wear,Classified,0,15494477,AUG | Bengal Tiger (Minimal Wear),AUG | Bengal Tiger (Minimal Wear),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFA957OfBdjhQ09C_k4if2fOmNb6IwzxVu5wh2e3CoNui0QDk-BY4Yjr6IY-RdVM_aQ6B_QS4l7rxxcjrbrM2HEQ,7.64,6.39,8.66,15.14,8.63,8.51,True,LOW_SALES_WEEK,1405033200000
AUG,Bengal Tiger,eSports 2014 Winter Case,Well-Worn,Classified,0,15494480,AUG | Bengal Tiger (Well-Worn),AUG | Bengal Tiger (Well-Worn),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFA957OfBdjhQ09GzkImemrmhY-PVxWkDsZcp2urC8N2s3lew_0NoMj-lLNKTcA9oNQnU-wO6wLvnm9bi65rZUCs2,4.3,2.92,3.78,4.52,3.77,3.86,True,LOW_SALES_MONTH,1405033200000
AUG,Chameleon,Operation Phoenix Weapon Case,Battle-Scarred,Covert,0,7180195,AUG | Chameleon (Battle-Scarred),AUG | Chameleon (Battle-Scarred),#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJB5N27kYyOmPn1OqnUqWNU6dNoxL-WpI2l3Few-0RpYjqlI9XHclBqYlnWrlG2k-6-0ZK5tMudmnsyvXY8pSGKy8LC9a4,4.05,2.97,4.34,5.05,4.32,4.316,False,False,1393027200000
AUG,Chameleon,Operation Phoenix Weapon Case,Factory New,Covert,0,7178898,AUG | Chameleon (Factory New),AUG | Chameleon (Factory New),#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJB5N27kYyOmPn1OqnUqWdY781lxLiW9Nr2iwzh_xFpMW70cYeXIQE4ZwnR-wW5w--9gZPuvpjMziNrvyk8pSGK5tyGFpE,5.71,4.76,5.96,9.23,5.98,5.9165,False,False,1392940800000
AUG,Chameleon,Operation Phoenix Weapon Case,Field-Tested,Covert,0,7178692,AUG | Chameleon (Field-Tested),AUG | Chameleon (Field-Tested),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJB5N27kYyOmPn1OqnUqWZU7Mxkh6eX99-ljVCx-hc4MGj7cISQelNsN13VqAPsl7q5hMe9v5WfzHAyvXQh-z-DyCf7NJoR,3.87,1.06,3.87,4.21,3.75,3.959,False,False,1392940800000
AUG,Chameleon,Operation Phoenix Weapon Case,Minimal Wear,Covert,0,7178690,AUG | Chameleon (Minimal Wear),AUG | Chameleon (Minimal Wear),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJB5N27kYyOmPn1OqnUqWdY781lxLiW9Nr2iwzh_xFpMW70cYeXIQE4ZwnR-wW5w--9gZPuvpjMziNrvyk8pSGK5tyGFpE,4.12,1.06,3.97,4.52,3.85,4.105,False,False,1392940800000
AUG,Chameleon,Operation Phoenix Weapon Case,Well-Worn,Covert,0,7180982,AUG | Chameleon (Well-Worn),AUG | Chameleon (Well-Worn),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJB5N27kYyOmPn1OqnUqWZU7Mxkh6eX99-ljVCx-hc4MGj7cISQelNsN13VqAPsl7q5hMe9v5WfzHAyvXQh-z-DyCf7NJoR,3.89,3.23,4.06,4.39,4.06,4.084,False,False,1392940800000
AUG,Death by Puppy,CS20 Case,Factory New,Classified,0,176091863,AUG | Death by Puppy (Factory New),AUG | Death by Puppy (Factory New),D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAZt7PLddgJG6d2inL-JjsjwPLzWj1Rd4cJ5nqfE99X33QLm_EA4YGmgIYbHewVqYwuC-gC8lOzngZXuuZ_MyXNhsicq-z-DyCPfnCU2,11.72,9.72,11.98,21.0,11.91,11.76,False,False,1571353200000
AUG,Death by Puppy,CS20 Case,Field-Tested,Classified,0,176091800,AUG | Death by Puppy (Field-Tested),AUG | Death by Puppy (Field-Tested),D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAZt7PLddgJG6d2inL-JjsjwPLzWj1Rc7cF4n-SP89rxjAbs8hFkYGGmJoeddVM4Zl2G_gS2w-znhJPuvMzNy3di7yRx4GGdwUK5OXZdOg,4.96,2.7,5.41,5.93,5.37,5.455,False,False,1571353200000
AUG,Death by Puppy,CS20 Case,Minimal Wear,Classified,0,176091861,AUG | Death by Puppy (Minimal Wear),AUG | Death by Puppy (Minimal Wear),D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAZt7PLddgJG6d2inL-JjsjwPLzWj1Rd4cJ5nqfE99X33QLm_EA4YGmgIYbHewVqYwuC-gC8lOzngZXuuZ_MyXNhsicq-z-DyCPfnCU2,6.55,5.75,7.41,9.55,7.36,7.445,False,False,1571353200000
AUG,Death by Puppy,CS20 Case,Well-Worn,Classified,0,176091873,AUG | Death by Puppy (Well-Worn),AUG | Death by Puppy (Well-Worn),D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAZt7PLddgJG6d2inL-JjsjwPLzWj1Rc7cF4n-SP89rxjAbs8hFkYGGmJoeddVM4Zl2G_gS2w-znhJPuvMzNy3di7yRx4GGdwUK5OXZdOg,4.44,3.65,4.8,5.65,4.78,4.839,True,LOW_SALES_MONTH,1571353200000
AUG,Fleet Flock,Chroma 3 Case,Battle-Scarred,Classified,0,149869044,AUG | Fleet Flock (Battle-Scarred),AUG | Fleet Flock (Battle-Scarred),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJR-926mI-chMj8NrrHjyVX7pV12-rCp9us2AHt80c_MGyncoKQJANvZ1DS_1O5w-jth8K57ZvK1zI97TaIhGly,1.78,0.87,1.91,2.19,1.84,1.95,False,False,1461798000000
AUG,Fleet Flock,Chroma 3 Case,Factory New,Classified,0,149869060,AUG | Fleet Flock (Factory New),AUG | Fleet Flock (Factory New),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJR-926mI-chMj4OrzZgiUDscAl0uvA9Nil0AK2-UM5Zzj2coGUdlQ7N1CDqVe9xO670JHvu5jB1zI97aEA4lly,10.67,5.75,9.5,36.36,9.57,9.2,True,LOW_SALES_WEEK,1461798000000
AUG,Fleet Flock,Chroma 3 Case,Field-Tested,Classified,0,149869037,AUG | Fleet Flock (Field-Tested),AUG | Fleet Flock (Field-Tested),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJR-926mI-chMj5Nr_Yg2YfuMQnibiQo96iiwS1_xY5ZGulLNDAdw89NVnT-1C4w7_u0cO86M_ByGwj5Hf2Kg6YWw,2.1,0.87,2.06,2.38,2.01,2.1125,False,False,1461798000000
AUG,Fleet Flock,Chroma 3 Case,Minimal Wear,Classified,0,149869034,AUG | Fleet Flock (Minimal Wear),AUG | Fleet Flock (Minimal Wear),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJR-926mI-chMj4OrzZgiUDscAl0uvA9Nil0AK2-UM5Zzj2coGUdlQ7N1CDqVe9xO670JHvu5jB1zI97aEA4lly,4.04,1.06,3.62,4.6,3.43,3.98,False,False,1461798000000
AUG,Fleet Flock,Chroma 3 Case,Well-Worn,Classified,0,149869057,AUG | Fleet Flock (Well-Worn),AUG | Fleet Flock (Well-Worn),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJR-926mI-chMj5Nr_Yg2YfuMQnibiQo96iiwS1_xY5ZGulLNDAdw89NVnT-1C4w7_u0cO86M_ByGwj5Hf2Kg6YWw,1.75,0.89,1.76,2.31,1.72,1.77,False,False,1461798000000
AUG,Momentum,Prisma Case,Battle-Scarred,Classified,0,176042516,AUG | Momentum (Battle-Scarred),AUG | Momentum (Battle-Scarred),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJP49GzmpSemsj8NrrHjyUHsZ0j0r2WrdTz0QPm_RBsZWjzJ4HGdlU-YlqDrFjtlL--jcS-6ZjK1zI97WEWPFxg,1.58,1.35,1.7,1.82,1.69,1.7,False,False,1552521600000
AUG,Momentum,Prisma Case,Factory New,Classified,0,176042736,AUG | Momentum (Factory New),AUG | Momentum (Factory New),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJP49GzmpSemsj4OrzZgiUA7pYn2rqW9on23wTjqkppZG77IYCXd1A-ZQrT_VW-k7zqh5666JzP1zI97Zskx3bv,26.81,19.0,22.77,28.25,22.72,22.289,True,LOW_SALES_MONTH,1552608000000
AUG,Momentum,Prisma Case,Field-Tested,Classified,0,176042553,AUG | Momentum (Field-Tested),AUG | Momentum (Field-Tested),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJP49GzmpSemsj5Nr_Yg2Yf7ZEi2LvDp4mi3wzj8ktkNmqmJYOcJ1c4aQ2E_lnslezphZK0uJTOymwj5HdoPCEggQ,2.41,1.08,2.33,2.65,2.32,2.4155,False,False,1552521600000
AUG,Momentum,Prisma Case,Minimal Wear,Classified,0,176042631,AUG | Momentum (Minimal Wear),AUG | Momentum (Minimal Wear),#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJP49GzmpSemsj4OrzZgiUA7pYn2rqW9on23wTjqkppZG77IYCXd1A-ZQrT_VW-k7zqh5666JzP1zI97Zskx3bv,7.73,5.76,7.27,10.56,7.32,7.381,False,False,1552521600000
AUG,Momentum,Prisma Case,Well-Worn,Classified,0,176042622,AUG | Momentum (Well-Worn),AUG | Momentum (Well-Worn),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFAR17PLddgJP49GzmpSemsj5Nr_Yg2Yf7ZEi2LvDp4mi3wzj8ktkNmqmJYOcJ1c4aQ2E_lnslezphZK0uJTOymwj5HdoPCEggQ,1.86,0.81,1.82,1.99,1.78,1.81,False,False,1552521600000
AUG,Plague,Operation Riptide Case,Battle-Scarred,Mil_Spec Grade,0,176262671,AUG | Plague (Battle-Scarred),AUG | Plague (Battle-Scarred),D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFABz7PLddgJS4N2xgYW0n_L1JaLummpD78A_376Zp46l2Qy3qRI_MWn0LdeScA87Ml6F-FG_wuvuhJ66tJXOzyFguD5iuygdk128aQ,0.18,0.11,0.19,0.46,0.19,0.184,False,False,1632265200000
AUG,Plague,Operation Riptide Case,Factory New,Mil_Spec Grade,0,176262784,AUG | Plague (Factory New),AUG | Plague (Factory New),D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot6-iFABz7PLddgJS4N2xgYW0m_7zO6_ummpD78A_jr7Cpd332FHgrkE-MGimLI-VIVA9aF7V8la6l7-7jce97s_LziNivT5iuyg_4N-24A,1.01,0.75,1.1,1.39,1.09,1.081,False,False,1632265200000
