Float,Weapon Name,Skin Name,Single Cost ($),10x Cost ($),Average Profit ($),Net Profit ($),Net Profit After Steam ($),ROI %
0.31,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.31,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.31,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.31,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.31,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.31,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.31,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.31,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.32,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.32,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.32,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.32,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.32,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.32,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.32,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.32,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.32,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.32,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.33,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.33,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.33,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.33,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.33,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.33,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.33,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.33,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.33,Five-SeveN,Monkey Business,2.64,26.4,15.04,-11.36,-9.94,-37.65
0.33,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.34,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.34,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.34,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.34,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.34,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.34,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.34,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.34,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.34,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.34,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.35,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.35,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.35,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.35,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.35,Five-SeveN,Monkey Business,2.64,26.4,14.4,-12.0,-10.5,-39.77
0.35,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.35,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.35,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.35,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.35,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.36,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.36,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.36,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.36,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.36,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.36,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.36,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.36,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.36,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.36,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.37,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.37,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.37,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.37,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.37,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.37,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.37,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.37,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.37,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.37,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.38,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.38,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.38,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.38,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.38,Five-SeveN,Monkey Business,2.17,21.7,14.4,-7.3,-6.39,-29.45
0.38,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.38,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.38,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.38,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.38,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.39,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.39,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.39,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.39,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.39,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.39,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.39,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.39,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.39,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.39,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.4,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.4,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.4,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.4,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.4,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.4,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.4,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.4,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.4,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.4,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.41,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.41,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.41,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.41,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.41,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.41,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.41,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.41,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.41,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.41,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.42,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.42,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.42,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.42,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.42,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.42,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.42,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.42,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.42,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.42,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.43,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.43,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.43,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.43,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.43,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.43,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.43,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.43,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.43,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.43,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.44,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.44,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.44,Five-SeveN,Monkey Business,2.17,21.7,11.48,-10.22,-8.94,-41.2
0.44,Five-SeveN,Monkey Business,2.06,20.6,11.48,-9.12,-7.98,-38.74
0.44,Five-SeveN,Monkey Business,2.06,20.6,11.48,-9.12,-7.98,-38.74
0.44,Five-SeveN,Monkey Business,2.06,20.6,11.48,-9.12,-7.98,-38.74
0.44,Five-SeveN,Monkey Business,2.06,20.6,11.48,-9.12,-7.98,-38.74
0.44,Five-SeveN,Monkey Business,2.06,20.6,11.48,-9.12,-7.98,-38.74
0.44,Five-SeveN,Monkey Business,2.06,20.6,11.48,-9.12,-7.98,-38.74
0.44,Five-SeveN,Monkey Business,2.06,20.6,11.48,-9.12,-7.98,-38.74
0.45,Five-SeveN,Monkey Business,2.06,20.6,11.48,-9.12,-7.98,-38.74
0.45,Five-SeveN,Monkey Business,2.06,20.6,11.48,-9.12,-7.98,-38.74
0.45,Five-SeveN,Monkey Business,2.06,20.6,11.48,-9.12,-7.98,-38.74
0.45,Five-SeveN,Monkey Business,2.06,20.6,11.48,-9.12,-7.98,-38.74
0.45,Five-SeveN,Monkey Business,2.06,20.6,11.48,-9.12,-7.98,-38.74
0.45,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.45,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.45,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.45,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.45,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.46,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.46,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.46,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.46,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.46,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.46,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.46,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.46,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.46,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.46,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.47,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.47,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.47,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.47,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.47,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.47,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.47,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.47,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.47,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.47,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.48,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.48,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.48,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.48,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.48,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.48,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.48,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.48,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.48,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.48,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.49,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.49,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.49,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.49,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.49,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.49,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.49,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.49,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.49,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.49,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.5,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.5,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.5,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.5,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.5,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.5,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.5,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.5,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.5,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.5,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.51,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.51,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.51,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.51,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.51,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.51,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.51,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.51,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.51,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.51,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.52,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.52,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.52,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.52,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.52,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.52,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.52,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.52,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.52,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.52,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.53,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.53,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.53,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.53,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.53,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.53,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.53,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.53,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.53,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.53,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.54,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.54,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.54,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.54,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.54,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.54,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.54,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.54,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.54,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.54,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.55,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.55,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.55,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.55,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.55,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.55,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.55,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.55,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.55,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.55,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.56,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.56,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.56,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.56,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.56,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.56,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.56,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.56,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.56,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.56,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.57,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.57,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.57,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.57,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.57,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.57,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.57,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.57,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.57,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.57,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.58,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.58,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.58,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.58,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.58,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.58,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.58,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.58,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.58,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.58,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.59,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.59,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.59,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.59,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.59,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.59,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.59,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.59,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.59,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.59,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.6,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.6,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.6,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.6,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.6,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.6,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.6,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.6,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.6,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.6,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.61,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.61,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.61,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
0.61,Five-SeveN,Monkey Business,2.06,20.6,10.38,-10.22,-8.94,-43.4
