itemID,itemType,itemMarketName,medianPrice
176097796,Knife,★ Survival Knife | Safari Mesh (Minimal Wear),108.89
176263527,Knife,★ StatTrak™ Butterfly Knife | Freehand (Factory New),1283.52
176263372,Knife,★ Butterfly Knife | Gamma Doppler (Factory New),1730.02
176264599,Knife,★ StatTrak™ Butterfly Knife | Freehand (Battle-Scarred),
176264728,Knife,★ StatTrak™ Shadow Daggers | Gamma Doppler (Minimal Wear),177.29
176264712,Knife,★ StatTrak™ Bowie Knife | Bright Water (Well-Worn),107.67
176263244,Knife,★ Huntsman Knife | Lore (Well-Worn),214.89
176264629,Knife,★ StatTrak™ Huntsman Knife | Freehand (Battle-Scarred),137.63
176264657,Knife,★ StatTrak™ Bowie Knife | Black Laminate (Factory New),
176264983,Knife,★ StatTrak™ Huntsman Knife | Autotronic (Well-Worn),166.69
176263579,Knife,★ Butterfly Knife | Black Laminate (Factory New),1531.0
176264907,Knife,★ StatTrak™ Falchion Knife | Gamma Doppler (Minimal Wear),444.33
176264270,Knife,★ StatTrak™ Butterfly Knife | Freehand (Well-Worn),
176263823,Knife,★ StatTrak™ Huntsman Knife | Lore (Battle-Scarred),184.85
176265172,Knife,★ StatTrak™ Butterfly Knife | Autotronic (Well-Worn),
176263521,Knife,★ StatTrak™ Falchion Knife | Bright Water (Well-Worn),124.13
176264349,Knife,★ Butterfly Knife | Gamma Doppler (Minimal Wear),1110.29
176248104,Knife,★ StatTrak™ Classic Knife | Night Stripe (Factory New),633.84
176263678,Knife,★ StatTrak™ Falchion Knife | Autotronic (Battle-Scarred),166.42
176269014,Knife,★ StatTrak™ Shadow Daggers | Bright Water (Well-Worn),105.76
176269097,Knife,★ StatTrak™ Shadow Daggers | Bright Water (Battle-Scarred),90.39
176268650,Knife,★ StatTrak™ Bowie Knife | Freehand (Well-Worn),182.48
176269372,Knife,★ StatTrak™ Falchion Knife | Autotronic (Well-Worn),140.93
176270184,Knife,★ StatTrak™ Shadow Daggers | Black Laminate (Factory New),181.64
176259866,Knife,★ StatTrak™ Survival Knife | Scorched (Factory New),299.4
176270413,Knife,★ StatTrak™ Bowie Knife | Autotronic (Well-Worn),191.72
176270485,Knife,★ StatTrak™ Bowie Knife | Gamma Doppler (Minimal Wear),563.27
176268568,Knife,★ StatTrak™ Shadow Daggers | Autotronic (Well-Worn),133.58
176272167,Knife,★ StatTrak™ Falchion Knife | Lore (Battle-Scarred),134.81
176266517,Knife,★ StatTrak™ Huntsman Knife | Freehand (Well-Worn),157.89
176097676,Knife,★ StatTrak™ Skeleton Knife | Case Hardened (Factory New),
176274698,Knife,★ StatTrak™ Huntsman Knife | Autotronic (Factory New),570.01
176186517,Knife,★ Classic Knife | Crimson Web (Factory New),1653.4
176264460,Knife,★ StatTrak™ Bowie Knife | Freehand (Battle-Scarred),119.69
176277756,Knife,★ StatTrak™ Huntsman Knife | Lore (Well-Worn),233.84
176283223,Knife,★ StatTrak™ Falchion Knife | Black Laminate (Factory New),244.79
176275362,Knife,★ StatTrak™ Shadow Daggers | Freehand (Well-Worn),123.57
176270332,Knife,★ StatTrak™ Falchion Knife | Lore (Well-Worn),181.95
176283169,Knife,★ StatTrak™ Huntsman Knife | Black Laminate (Factory New),445.6
176292939,Knife,★ StatTrak™ Falchion Knife | Bright Water (Battle-Scarred),125.69
176313781,Knife,★ StatTrak™ Skeleton Knife | Night Stripe (Factory New),1224.13
75299293,Knife,★ StatTrak™ Shadow Daggers | Boreal Forest (Factory New),323.36
176101628,Knife,★ StatTrak™ Survival Knife | Forest DDPAT (Factory New),400.0
176280144,Knife,★ Butterfly Knife | Autotronic (Factory New),1799.75
176264468,Knife,★ StatTrak™ Butterfly Knife | Gamma Doppler (Factory New),1790.75
176264250,Knife,★ StatTrak™ Butterfly Knife | Lore (Field-Tested),
176281789,Knife,★ StatTrak™ Bowie Knife | Bright Water (Battle-Scarred),
176287849,Knife,★ StatTrak™ Butterfly Knife | Black Laminate (Factory New),
176346305,Knife,★ StatTrak™ Talon Knife | Night Stripe (Factory New),
176195461,Knife,★ StatTrak™ Bowie Knife | Boreal Forest (Factory New),
49676422,Knife,★ StatTrak™ Falchion Knife | Forest DDPAT (Factory New),
176279658,Knife,★ StatTrak™ Shadow Daggers | Freehand (Battle-Scarred),935.72
176052456,Knife,★ Ursus Knife | Crimson Web (Factory New),
176110106,Knife,★ Survival Knife | Crimson Web (Factory New),
76724932,Knife,★ StatTrak™ Shadow Daggers | Forest DDPAT (Factory New),
67061047,Knife,★ Shadow Daggers | Scorched (Field-Tested),115.0
1322109,Knife,★ Flip Knife | Stained (Field-Tested),216.41
1341752,Knife,★ Flip Knife | Scorched (Battle-Scarred),151.36
1332955,Knife,★ Flip Knife | Urban Masked (Field-Tested),194.57
1689336,Knife,★ Gut Knife | Safari Mesh (Well-Worn),85.39
139673217,Knife,★ Bowie Knife | Safari Mesh (Field-Tested),118.76
15038000,Knife,★ Butterfly Knife | Case Hardened (Minimal Wear),1207.45
14977509,Knife,★ Butterfly Knife | Forest DDPAT (Battle-Scarred),615.5
14966467,Knife,★ Butterfly Knife | Night (Battle-Scarred),650.76
14966478,Knife,★ Butterfly Knife | Urban Masked (Field-Tested),745.24
14963026,Knife,★ Butterfly Knife | Stained (Field-Tested),800.0
14971874,Knife,★ Butterfly Knife | Safari Mesh (Field-Tested),653.31
14974570,Knife,★ Butterfly Knife | Stained (Minimal Wear),863.34
8989628,Knife,★ Huntsman Knife | Safari Mesh (Field-Tested),152.21
49473130,Knife,★ Falchion Knife | Slaughter (Minimal Wear),341.91
49430981,Knife,★ Falchion Knife | Forest DDPAT (Field-Tested),140.03
49440515,Knife,★ Falchion Knife | Boreal Forest (Field-Tested),145.96
9695282,Knife,★ StatTrak™ Flip Knife | Night (Field-Tested),199.86
9767634,Knife,★ StatTrak™ Gut Knife | Night (Field-Tested),93.58
1321882,Knife,★ Flip Knife | Fade (Factory New),695.05
1321782,Knife,★ Gut Knife | Blue Steel (Field-Tested),130.27
1321813,Knife,★ Gut Knife | Scorched (Well-Worn),82.81
1322590,Knife,★ Gut Knife | Case Hardened (Minimal Wear),201.34
1322656,Knife,★ Gut Knife | Urban Masked (Field-Tested),126.8
1322729,Knife,★ Gut Knife | Boreal Forest (Minimal Wear),96.34
1322763,Knife,★ Gut Knife | Forest DDPAT (Field-Tested),122.69
1330984,Knife,★ Flip Knife | Safari Mesh (Field-Tested),177.29
1331370,Knife,★ Gut Knife | Case Hardened (Field-Tested),173.02
1334343,Knife,★ Gut Knife | Safari Mesh (Field-Tested),121.22
1338317,Knife,★ Flip Knife | Urban Masked (Well-Worn),148.76
1338620,Knife,★ Flip Knife | Slaughter (Minimal Wear),400.67
1338765,Knife,★ Flip Knife | Stained (Minimal Wear),176.98
1339428,Knife,★ Gut Knife | Crimson Web (Field-Tested),144.23
1340259,Knife,★ Gut Knife | Safari Mesh (Minimal Wear),103.01
1340661,Knife,★ Flip Knife | Case Hardened (Minimal Wear),281.66
1340919,Knife,★ Gut Knife | Urban Masked (Well-Worn),106.38
1342074,Knife,★ Gut Knife | Forest DDPAT (Well-Worn),86.99
156229248,Knife,★ Gut Knife | Freehand (Field-Tested),154.04
156280283,Knife,★ Flip Knife | Autotronic (Battle-Scarred),297.52
156249197,Knife,★ Gut Knife | Gamma Doppler (Factory New),346.38
156249199,Knife,★ Flip Knife | Gamma Doppler (Factory New),688.69
49431018,Knife,★ Falchion Knife | Urban Masked (Battle-Scarred),105.83
49430982,Knife,★ Falchion Knife | Blue Steel (Battle-Scarred),160.51
49419470,Knife,★ Falchion Knife | Fade (Factory New),420.0
49419456,Knife,★ Falchion Knife | Scorched (Field-Tested),138.19
49710347,Knife,★ Falchion Knife | Night (Well-Worn),132.85
49450572,Knife,★ Falchion Knife | Stained (Well-Worn),132.05
49456211,Knife,★ Falchion Knife | Crimson Web (Battle-Scarred),125.92
49440514,Knife,★ Falchion Knife | Safari Mesh (Field-Tested),137.23
49487257,Knife,★ StatTrak™ Falchion Knife | Urban Masked (Field-Tested),116.67
49524771,Knife,★ StatTrak™ Falchion Knife | Forest DDPAT (Field-Tested),112.31
49539757,Knife,★ Falchion Knife | Forest DDPAT (Well-Worn),101.27
20702047,Knife,★ StatTrak™ Butterfly Knife | Slaughter (Factory New),1587.93
14963020,Knife,★ Butterfly Knife | Forest DDPAT (Well-Worn),626.41
14963011,Knife,★ Butterfly Knife | Forest DDPAT (Field-Tested),714.24
14962991,Knife,★ Butterfly Knife | Boreal Forest (Field-Tested),760.05
14977508,Knife,★ Butterfly Knife | Slaughter (Minimal Wear),1478.81
14966462,Knife,★ Butterfly Knife | Crimson Web (Field-Tested),1299.06
14966469,Knife,★ Butterfly Knife | Night (Field-Tested),904.64
15005293,Knife,★ StatTrak™ Butterfly Knife | Stained (Minimal Wear),868.99
15005297,Knife,★ Butterfly Knife | Crimson Web (Well-Worn),1214.0
15008080,Knife,★ Butterfly Knife | Case Hardened (Field-Tested),1004.94
14977511,Knife,★ Butterfly Knife | Stained (Well-Worn),773.9
156468937,Knife,★ Gut Knife | Freehand (Factory New),158.15
29299516,Knife,★ Flip Knife | Doppler (Factory New),617.69
9644596,Knife,★ StatTrak™ Gut Knife | Slaughter (Minimal Wear),154.63
9661385,Knife,★ StatTrak™ Flip Knife | Fade (Factory New),729.99
156737186,Knife,★ Gut Knife | Lore (Battle-Scarred),145.41
156535454,Knife,★ Flip Knife | Bright Water (Factory New),301.46
156455973,Knife,★ StatTrak™ Flip Knife | Black Laminate (Well-Worn),197.23
156499015,Knife,★ StatTrak™ Gut Knife | Freehand (Minimal Wear),123.35
157162558,Knife,★ Flip Knife | Freehand (Battle-Scarred),181.75
157954575,Knife,★ StatTrak™ Gut Knife | Gamma Doppler (Factory New),219.9
157991528,Knife,★ StatTrak™ Gut Knife | Bright Water (Factory New),138.69
14980588,Knife,★ Butterfly Knife | Stained (Battle-Scarred),762.3
14983802,Knife,★ Butterfly Knife | Blue Steel (Field-Tested),1000.0
14986884,Knife,★ Butterfly Knife | Case Hardened (Battle-Scarred),819.26
14990005,Knife,★ Butterfly Knife | Safari Mesh (Battle-Scarred),602.92
14992938,Knife,★ StatTrak™ Butterfly Knife | Urban Masked (Field-Tested),701.13
14996135,Knife,★ Butterfly Knife | Safari Mesh (Well-Worn),595.15
14999164,Knife,★ Butterfly Knife | Safari Mesh (Minimal Wear),695.4
15069272,Knife,★ Butterfly Knife | Crimson Web (Battle-Scarred),852.55
15100980,Knife,★ Butterfly Knife | Blue Steel (Minimal Wear),1099.99
15013481,Knife,★ Butterfly Knife | Case Hardened (Well-Worn),983.92
15015911,Knife,★ Butterfly Knife | Scorched (Battle-Scarred),608.67
15026899,Knife,★ Butterfly Knife | Forest DDPAT (Minimal Wear),782.75
15029108,Knife,★ StatTrak™ Butterfly Knife | Crimson Web (Field-Tested),1291.53
1546178,Knife,★ Gut Knife | Boreal Forest (Well-Worn),89.52
13522779,Knife,★ Huntsman Knife | Boreal Forest (Factory New),170.0
9007048,Knife,★ Huntsman Knife | Forest DDPAT (Well-Worn),116.67
8998110,Knife,★ Huntsman Knife | Forest DDPAT (Minimal Wear),121.29
9000397,Knife,★ Huntsman Knife | Crimson Web (Well-Worn),169.91
8996330,Knife,★ Huntsman Knife | Night (Field-Tested),196.12
8993322,Knife,★ Huntsman Knife | Scorched (Field-Tested),130.53
8991009,Knife,★ Huntsman Knife | Night (Battle-Scarred),118.36
8991197,Knife,★ Huntsman Knife | Scorched (Minimal Wear),131.03
9015838,Knife,★ Huntsman Knife | Fade (Factory New),501.23
9019050,Knife,★ Huntsman Knife | Scorched (Battle-Scarred),99.71
9023337,Knife,★ Huntsman Knife | Safari Mesh (Battle-Scarred),123.65
9028147,Knife,★ Huntsman Knife | Blue Steel (Minimal Wear),196.04
9028595,Knife,★ Huntsman Knife | Slaughter (Factory New),332.75
9030384,Knife,★ Huntsman Knife | Stained (Field-Tested),159.81
140090714,Knife,★ StatTrak™ Bowie Knife | Night (Minimal Wear),243.87
67061059,Knife,★ Shadow Daggers | Urban Masked (Field-Tested),123.08
67064067,Knife,★ Shadow Daggers | Forest DDPAT (Field-Tested),119.1
67070394,Knife,★ Shadow Daggers | Forest DDPAT (Minimal Wear),110.23
67073984,Knife,★ Shadow Daggers | Scorched (Battle-Scarred),86.25
139673222,Knife,★ Bowie Knife | Night (Field-Tested),169.87
139691724,Knife,★ Bowie Knife | Forest DDPAT (Field-Tested),150.47
139691732,Knife,★ Bowie Knife | Scorched (Field-Tested),128.58
139705916,Knife,★ Bowie Knife | Blue Steel (Well-Worn),174.24
139705919,Knife,★ Bowie Knife | Crimson Web (Well-Worn),190.03
139718952,Knife,★ Bowie Knife | Safari Mesh (Battle-Scarred),98.03
139732200,Knife,★ Bowie Knife | Stained (Battle-Scarred),138.28
139813604,Knife,★ Bowie Knife | Crimson Web (Field-Tested),265.01
139813606,Knife,★ Bowie Knife | Urban Masked (Minimal Wear),133.0
139833938,Knife,★ Bowie Knife | Night (Battle-Scarred),113.37
139873671,Knife,★ Bowie Knife | Slaughter (Minimal Wear),349.26
139673187,Knife,★ Bowie Knife | Stained (Minimal Wear),148.76
9950856,Knife,★ StatTrak™ Gut Knife | Safari Mesh (Battle-Scarred),95.73
9678638,Knife,★ StatTrak™ Huntsman Knife | Scorched (Field-Tested),113.76
1353864,Knife,★ Gut Knife | Blue Steel (Battle-Scarred),101.42
1321999,Knife,★ Gut Knife | Scorched (Battle-Scarred),83.24
1322026,Knife,★ Gut Knife | Slaughter (Minimal Wear),191.36
1322120,Knife,★ Gut Knife | Stained (Well-Worn),121.49
1322123,Knife,★ Flip Knife | Boreal Forest (Minimal Wear),172.26
1322178,Knife,★ Flip Knife | Scorched (Field-Tested),178.01
1322108,Knife,★ Gut Knife | Fade (Factory New),303.03
1322344,Knife,★ Gut Knife | Case Hardened (Battle-Scarred),115.5
67064065,Knife,★ Shadow Daggers | Stained (Well-Worn),113.79
67085201,Knife,★ Shadow Daggers | Safari Mesh (Field-Tested),113.5
67096749,Knife,★ Shadow Daggers | Crimson Web (Field-Tested),195.01
49359129,Knife,★ Falchion Knife | Scorched (Minimal Wear),111.74
49365699,Knife,★ Falchion Knife | Urban Masked (Field-Tested),144.05
49399587,Knife,★ Falchion Knife | Urban Masked (Minimal Wear),140.55
49399588,Knife,★ Falchion Knife | Case Hardened (Well-Worn),203.06
49399590,Knife,★ Falchion Knife | Safari Mesh (Minimal Wear),121.26
49419358,Knife,★ Falchion Knife | Stained (Field-Tested),138.85
49399565,Knife,★ Falchion Knife | Night (Field-Tested),173.68
49419391,Knife,★ Falchion Knife | Safari Mesh (Battle-Scarred),117.7
140007031,Knife,★ StatTrak™ Bowie Knife | Boreal Forest (Minimal Wear),139.41
29209299,Knife,★ Gut Knife | Doppler (Factory New),246.1
29321552,Knife,★ Gut Knife | Ultraviolet (Field-Tested),137.21
29235703,Knife,★ Flip Knife | Rust Coat (Battle-Scarred),258.61
29219908,Knife,★ Flip Knife | Ultraviolet (Field-Tested),256.07
29240573,Knife,★ Flip Knife | Tiger Tooth (Factory New),555.0
29285556,Knife,★ Gut Knife | Rust Coat (Battle-Scarred),126.94
29523660,Knife,★ Gut Knife | Tiger Tooth (Factory New),270.01
67681222,Knife,★ StatTrak™ Shadow Daggers | Crimson Web (Field-Tested),175.01
67395921,Knife,★ Shadow Daggers | Slaughter (Field-Tested),143.81
67234166,Knife,★ Shadow Daggers | Stained (Minimal Wear),130.0
67284202,Knife,★ Shadow Daggers | Night (Minimal Wear),92.0
67193423,Knife,★ Shadow Daggers | Boreal Forest (Minimal Wear),99.91
67104611,Knife,★ Shadow Daggers | Urban Masked (Battle-Scarred),76.66
67104620,Knife,★ Shadow Daggers | Forest DDPAT (Well-Worn),92.95
67114837,Knife,★ Shadow Daggers | Forest DDPAT (Battle-Scarred),84.82
67114839,Knife,★ Shadow Daggers | Crimson Web (Battle-Scarred),111.67
67132971,Knife,★ Shadow Daggers | Case Hardened (Well-Worn),157.49
67137495,Knife,★ StatTrak™ Shadow Daggers | Stained (Field-Tested),98.35
67149388,Knife,★ Shadow Daggers | Fade (Factory New),432.39
67160868,Knife,★ Shadow Daggers | Crimson Web (Well-Worn),114.55
67096741,Knife,★ Shadow Daggers | Stained (Field-Tested),120.44
67096747,Knife,★ Shadow Daggers | Slaughter (Minimal Wear),214.59
67096748,Knife,★ Shadow Daggers | Boreal Forest (Battle-Scarred),87.92
168400267,Knife,★ StatTrak™ Flip Knife | Bright Water (Well-Worn),202.88
30704363,Knife,★ StatTrak™ Flip Knife | Marble Fade (Factory New),555.19
30781026,Knife,★ Gut Knife | Marble Fade (Minimal Wear),169.39
156270210,Knife,★ Gut Knife | Black Laminate (Well-Worn),166.34
156280279,Knife,★ Gut Knife | Bright Water (Minimal Wear),144.88
156309805,Knife,★ Gut Knife | Autotronic (Field-Tested),257.71
156239389,Knife,★ Gut Knife | Freehand (Minimal Wear),179.88
49576395,Knife,★ Falchion Knife | Boreal Forest (Minimal Wear),122.02
49594439,Knife,★ Falchion Knife | Forest DDPAT (Minimal Wear),105.79
49612097,Knife,★ StatTrak™ Falchion Knife | Crimson Web (Field-Tested),195.46
49625790,Knife,★ StatTrak™ Falchion Knife | Forest DDPAT (Battle-Scarred),97.73
30190571,Knife,★ StatTrak™ Flip Knife | Ultraviolet (Field-Tested),225.81
29523663,Knife,★ Gut Knife | Ultraviolet (Minimal Wear),155.12
29405424,Knife,★ Gut Knife | Damascus Steel (Factory New),163.68
29506132,Knife,★ StatTrak™ Gut Knife | Marble Fade (Factory New),199.72
29222872,Knife,★ StatTrak™ Gut Knife | Doppler (Factory New),307.11
29658103,Knife,★ StatTrak™ Gut Knife | Ultraviolet (Field-Tested),102.78
29682414,Knife,★ StatTrak™ Flip Knife | Doppler (Factory New),440.53
29213035,Knife,★ Flip Knife | Marble Fade (Factory New),673.18
29215137,Knife,★ Flip Knife | Damascus Steel (Minimal Wear),231.84
29217385,Knife,★ Gut Knife | Marble Fade (Factory New),312.25
1399162,Knife,★ Flip Knife | Urban Masked (Battle-Scarred),132.48
1461737,Knife,★ Flip Knife | Blue Steel (Factory New),244.28
14969263,Knife,★ Butterfly Knife | Fade (Factory New),1758.02
8996299,Knife,★ Huntsman Knife | Case Hardened (Minimal Wear),316.54
1321678,Knife,★ Flip Knife | Crimson Web (Field-Tested),326.69
1341792,Knife,★ Flip Knife | Case Hardened (Field-Tested),281.72
14974565,Knife,★ Butterfly Knife | Scorched (Field-Tested),714.15
9003689,Knife,★ Huntsman Knife | Slaughter (Minimal Wear),338.04
49399550,Knife,★ Falchion Knife | Stained (Minimal Wear),118.75
1321692,Knife,★ Flip Knife | Forest DDPAT (Field-Tested),183.56
14966473,Knife,★ Butterfly Knife | Night (Minimal Wear),1098.5
8993610,Knife,★ Huntsman Knife | Urban Masked (Field-Tested),167.1
1322593,Knife,★ Flip Knife | Boreal Forest (Field-Tested),186.7
1332562,Knife,★ Gut Knife | Scorched (Field-Tested),122.97
49399583,Knife,★ Falchion Knife | Slaughter (Factory New),348.46
49539759,Knife,★ Falchion Knife | Case Hardened (Battle-Scarred),188.87
1377047,Knife,★ Gut Knife | Case Hardened (Well-Worn),168.68
67104619,Knife,★ Shadow Daggers | Slaughter (Factory New),228.85
1354455,Knife,★ Flip Knife | Case Hardened (Well-Worn),228.7
49461579,Knife,★ Falchion Knife | Forest DDPAT (Battle-Scarred),91.37
1341753,Knife,★ Gut Knife | Urban Masked (Minimal Wear),103.21
8996754,Knife,★ Huntsman Knife | Stained (Well-Worn),119.22
1321689,Knife,★ Gut Knife | Crimson Web (Minimal Wear),192.34
67090508,Knife,★ Shadow Daggers | Safari Mesh (Battle-Scarred),93.18
8993305,Knife,★ Huntsman Knife | Forest DDPAT (Field-Tested),157.28
29222871,Knife,★ Flip Knife | Damascus Steel (Field-Tested),277.51
49440519,Knife,★ Falchion Knife | Scorched (Battle-Scarred),99.12
1340916,Knife,★ Gut Knife | Night (Minimal Wear),113.11
1348279,Knife,★ Flip Knife | Case Hardened (Factory New),583.71
67125973,Knife,★ Shadow Daggers | Crimson Web (Minimal Wear),201.92
49473133,Knife,★ Falchion Knife | Crimson Web (Minimal Wear),250.9
1322431,Knife,★ Flip Knife | Night (Field-Tested),234.96
1397881,Knife,★ Flip Knife | Case Hardened (Battle-Scarred),224.59
67067162,Knife,★ Shadow Daggers | Blue Steel (Well-Worn),118.34
139705922,Knife,★ Bowie Knife | Stained (Field-Tested),161.55
67125971,Knife,★ StatTrak™ Shadow Daggers | Urban Masked (Field-Tested),94.31
156290239,Knife,★ Gut Knife | Lore (Field-Tested),261.94
8996740,Knife,★ Huntsman Knife | Boreal Forest (Field-Tested),133.17
67090510,Knife,★ Shadow Daggers | Urban Masked (Minimal Wear),112.83
1337945,Knife,★ Gut Knife | Slaughter (Factory New),195.04
49419352,Knife,★ Falchion Knife | Blue Steel (Field-Tested),166.67
14971872,Knife,★ Butterfly Knife | Slaughter (Factory New),1600.0
29455396,Knife,★ StatTrak™ Gut Knife | Rust Coat (Battle-Scarred),130.37
14971875,Knife,★ Butterfly Knife | Blue Steel (Battle-Scarred),960.19
1322141,Knife,★ Gut Knife | Crimson Web (Battle-Scarred),104.32
9030662,Knife,★ Huntsman Knife | Crimson Web (Minimal Wear),322.23
9023309,Knife,★ Huntsman Knife | Blue Steel (Field-Tested),195.69
49419457,Knife,★ Falchion Knife | Night (Battle-Scarred),120.5
8999414,Knife,★ Huntsman Knife | Blue Steel (Battle-Scarred),142.61
15128585,Knife,★ Butterfly Knife | Scorched (Well-Worn),660.01
49440530,Knife,★ Falchion Knife | Safari Mesh (Well-Worn),92.0
1357370,Knife,★ Flip Knife | Blue Steel (Minimal Wear),209.73
49576397,Knife,★ Falchion Knife | Scorched (Well-Worn),97.46
67457382,Knife,★ StatTrak™ Shadow Daggers | Night (Field-Tested),94.88
14983801,Knife,★ Butterfly Knife | Slaughter (Field-Tested),1378.86
49539755,Knife,★ Falchion Knife | Boreal Forest (Well-Worn),99.95
1359294,Knife,★ Flip Knife | Boreal Forest (Battle-Scarred),135.0
14983805,Knife,★ Butterfly Knife | Blue Steel (Well-Worn),902.75
67067160,Knife,★ Shadow Daggers | Case Hardened (Minimal Wear),163.52
8993611,Knife,★ Huntsman Knife | Case Hardened (Battle-Scarred),189.15
49422311,Knife,★ Falchion Knife | Blue Steel (Well-Worn),163.4
1322638,Knife,★ Flip Knife | Urban Masked (Minimal Wear),176.45
29209306,Knife,★ Gut Knife | Damascus Steel (Field-Tested),157.74
8993300,Knife,★ Huntsman Knife | Case Hardened (Well-Worn),172.92
8997196,Knife,★ Huntsman Knife | Scorched (Well-Worn),105.47
15545170,Knife,★ Butterfly Knife | Stained (Factory New),962.27
139833936,Knife,★ Bowie Knife | Forest DDPAT (Minimal Wear),119.91
67137496,Knife,★ Shadow Daggers | Scorched (Minimal Wear),80.38
29299519,Knife,★ Gut Knife | Doppler (Minimal Wear),222.0
9902069,Knife,★ StatTrak™ Flip Knife | Scorched (Minimal Wear),161.43
139691734,Knife,★ Bowie Knife | Scorched (Minimal Wear),114.01
15037999,Knife,★ Butterfly Knife | Urban Masked (Well-Worn),660.55
139763391,Knife,★ Bowie Knife | Case Hardened (Battle-Scarred),195.81
1330987,Knife,★ Gut Knife | Crimson Web (Well-Worn),111.28
139705927,Knife,★ Bowie Knife | Safari Mesh (Well-Worn),97.95
15027970,Knife,★ Butterfly Knife | Boreal Forest (Battle-Scarred),721.42
1349291,Knife,★ Flip Knife | Safari Mesh (Battle-Scarred),131.98
10300694,Knife,★ StatTrak™ Huntsman Knife | Night (Minimal Wear),222.95
1333334,Knife,★ Flip Knife | Stained (Battle-Scarred),158.28
50308604,Knife,★ StatTrak™ Falchion Knife | Night (Minimal Wear),206.99
8994355,Knife,★ Huntsman Knife | Boreal Forest (Battle-Scarred),105.17
30357542,Knife,★ Flip Knife | Marble Fade (Minimal Wear),603.56
49473128,Knife,★ Falchion Knife | Boreal Forest (Battle-Scarred),99.32
9030353,Knife,★ Huntsman Knife | Blue Steel (Well-Worn),157.5
1444746,Knife,★ Gut Knife | Fade (Minimal Wear),173.85
1322635,Knife,★ Flip Knife | Blue Steel (Field-Tested),191.61
1338065,Knife,★ Gut Knife | Boreal Forest (Battle-Scarred),85.34
67064074,Knife,★ Shadow Daggers | Scorched (Well-Worn),80.44
156249201,Knife,★ Gut Knife | Autotronic (Minimal Wear),187.71
1322768,Knife,★ Gut Knife | Forest DDPAT (Minimal Wear),100.03
68337691,Knife,★ StatTrak™ Shadow Daggers | Blue Steel (Minimal Wear),133.78
139813603,Knife,★ Bowie Knife | Case Hardened (Minimal Wear),340.37
15031696,Knife,★ Butterfly Knife | Urban Masked (Minimal Wear),742.17
8997213,Knife,★ Huntsman Knife | Stained (Battle-Scarred),115.61
49487258,Knife,★ Falchion Knife | Stained (Battle-Scarred),104.44
15425082,Knife,★ StatTrak™ Butterfly Knife | Slaughter (Minimal Wear),1409.19
15017866,Knife,★ Butterfly Knife | Urban Masked (Battle-Scarred),673.39
8996328,Knife,★ Huntsman Knife | Stained (Minimal Wear),175.0
9845561,Knife,★ StatTrak™ Flip Knife | Case Hardened (Field-Tested),239.89
141192627,Knife,★ StatTrak™ Bowie Knife | Slaughter (Factory New),345.04
49594438,Knife,★ Falchion Knife | Urban Masked (Well-Worn),121.8
139854428,Knife,★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),117.48
1356351,Knife,★ Gut Knife | Stained (Field-Tested),140.0
1338622,Knife,★ Flip Knife | Blue Steel (Battle-Scarred),177.06
9026883,Knife,★ Huntsman Knife | Urban Masked (Battle-Scarred),105.11
15602261,Knife,★ StatTrak™ Butterfly Knife | Safari Mesh (Minimal Wear),613.5
1331409,Knife,★ Flip Knife | Crimson Web (Minimal Wear),610.58
15128588,Knife,★ StatTrak™ Butterfly Knife | Blue Steel (Field-Tested),862.5
9666775,Knife,★ StatTrak™ Gut Knife | Crimson Web (Field-Tested),127.02
14974572,Knife,★ Butterfly Knife | Crimson Web (Minimal Wear),1700.0
9013293,Knife,★ Huntsman Knife | Night (Well-Worn),160.67
156425941,Knife,★ Flip Knife | Black Laminate (Well-Worn),235.72
139924030,Knife,★ Bowie Knife | Slaughter (Factory New),284.99
49698684,Knife,★ StatTrak™ Falchion Knife | Stained (Minimal Wear),123.08
49419378,Knife,★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),102.75
139873701,Knife,★ Bowie Knife | Scorched (Well-Worn),104.45
1339378,Knife,★ Gut Knife | Safari Mesh (Battle-Scarred),104.84
139948507,Knife,★ StatTrak™ Bowie Knife | Crimson Web (Field-Tested),224.75
15008083,Knife,★ StatTrak™ Butterfly Knife | Boreal Forest (Field-Tested),747.04
9845591,Knife,★ StatTrak™ Gut Knife | Boreal Forest (Field-Tested),90.92
156280281,Knife,★ StatTrak™ Flip Knife | Autotronic (Field-Tested),315.63
15222880,Knife,★ StatTrak™ Butterfly Knife | Blue Steel (Minimal Wear),1139.84
29842592,Knife,★ Flip Knife | Doppler (Minimal Wear),423.5
156239405,Knife,★ Gut Knife | Black Laminate (Battle-Scarred),149.31
49694920,Knife,★ Falchion Knife | Scorched (Factory New),134.44
9007011,Knife,★ Huntsman Knife | Stained (Factory New),175.71
1322173,Knife,★ Flip Knife | Stained (Well-Worn),156.23
9011150,Knife,★ Huntsman Knife | Safari Mesh (Minimal Wear),132.57
52641153,Knife,★ StatTrak™ Falchion Knife | Boreal Forest (Battle-Scarred),103.4
67172252,Knife,★ StatTrak™ Shadow Daggers | Case Hardened (Well-Worn),133.41
67125978,Knife,★ Shadow Daggers | Safari Mesh (Minimal Wear),78.34
9676231,Knife,★ StatTrak™ Flip Knife | Safari Mesh (Field-Tested),146.86
